HS 2002 Product Code,HS 2002 Product Description,CPC Product Code,CPC Product Description
590800,"Textile wicks, woven, plaited or knitted , for lamps, stoves, lighters, candles or the like; incandescent gas mantles and tubular knitted gas mantle fabric therefor, whether or not impregnated.",27998,"Textile products and articles for technical uses (including wicks, gas mantles, hosepiping,"
590900,"Textile hosepiping and similar textile tubing, with or without lining, armour or accessories of other materials.",27998,"Textile products and articles for technical uses (including wicks, gas mantles, hosepiping,"
591000,"Transmission or conveyor belts or belting, of textile material, whether or not impregnated, coated, covered or laminated with plastics, or reinforced with metal or other material.",27998,"Textile products and articles for technical uses (including wicks, gas mantles, hosepiping,"
591110,"Textile fabrics, felt and feltlined woven fabrics, coated, covered or laminated with rubber, leather or other material, of a kind used for card clothing, and similar fabrics of a kind used for other technical purposes, including narrow fabrics made of ve",27998,"Textile products and articles for technical uses (including wicks, gas mantles, hosepiping,"
591120,"Bolting cloth, whether or not made up",27998,"Textile products and articles for technical uses (including wicks, gas mantles, hosepiping,"
591131,Weighing less than 650 g/m2,27998,"Textile products and articles for technical uses (including wicks, gas mantles, hosepiping,"
591132,Weighing 650 g/m2 or more,27998,"Textile products and articles for technical uses (including wicks, gas mantles, hosepiping,"
591140,"Straining cloth of a kind used in oil presses or the  like, including that of human hair",27998,"Textile products and articles for technical uses (including wicks, gas mantles, hosepiping,"
591190,Other,27998,"Textile products and articles for technical uses (including wicks, gas mantles, hosepiping,"
600110,Long pile fabrics,2811,"Pile fabrics and terry fabrics, knitted or crocheted"
600121,Of cotton,2811,"Pile fabrics and terry fabrics, knitted or crocheted"
600122,Of manmade fibres,2811,"Pile fabrics and terry fabrics, knitted or crocheted"
600129,Of other textile materials,2811,"Pile fabrics and terry fabrics, knitted or crocheted"
600191,Of cotton,2811,"Pile fabrics and terry fabrics, knitted or crocheted"
600192,Of manmade fibres,2811,"Pile fabrics and terry fabrics, knitted or crocheted"
600199,Of other textile materials,2811,"Pile fabrics and terry fabrics, knitted or crocheted"
600240,Containing by weight 5 % or more of elastomeric yarn but not containing rubber thread,2819,Other knitted or crocheted fabrics
600290,Other,2819,Other knitted or crocheted fabrics
600310,Of wool or fine animal hair,2819,Other knitted or crocheted fabrics
600320,Of cotton,2819,Other knitted or crocheted fabrics
600330,Of synthetic fibres,2819,Other knitted or crocheted fabrics
600340,Of artificial fibres,2819,Other knitted or crocheted fabrics
600390,Other,2819,Other knitted or crocheted fabrics
600410,Containing by weight 5 % or more of elastomeric yarn but not containing rubber thread,2819,Other knitted or crocheted fabrics
600490,Other,2819,Other knitted or crocheted fabrics
600510,Of wool or fine animal hair,2819,Other knitted or crocheted fabrics
600521,Unbleached or bleached,2819,Other knitted or crocheted fabrics
600522,Dyed,2819,Other knitted or crocheted fabrics
600523,Of yarns of different colours,2819,Other knitted or crocheted fabrics
600524,Printed,2819,Other knitted or crocheted fabrics
600531,Unbleached or bleached,2819,Other knitted or crocheted fabrics
600532,Dyed,2819,Other knitted or crocheted fabrics
600533,Of yarns of different colours,2819,Other knitted or crocheted fabrics
600534,Printed,2819,Other knitted or crocheted fabrics
600541,Unbleached or bleached,2819,Other knitted or crocheted fabrics
600542,Dyed,2819,Other knitted or crocheted fabrics
600543,Of yarns of different colours,2819,Other knitted or crocheted fabrics
600544,Printed,2819,Other knitted or crocheted fabrics
600590,Other,2819,Other knitted or crocheted fabrics
600610,Of wool or fine animal hair,2819,Other knitted or crocheted fabrics
600621,Unbleached or bleached,2819,Other knitted or crocheted fabrics
600622,Dyed,2819,Other knitted or crocheted fabrics
600623,Of yarns of different colours,2819,Other knitted or crocheted fabrics
600624,Printed,2819,Other knitted or crocheted fabrics
600631,Unbleached or bleached,2819,Other knitted or crocheted fabrics
600632,Dyed,2819,Other knitted or crocheted fabrics
600633,Of yarns of different colours,2819,Other knitted or crocheted fabrics
600634,Printed,2819,Other knitted or crocheted fabrics
600641,Unbleached or bleached,2819,Other knitted or crocheted fabrics
600642,Dyed,2819,Other knitted or crocheted fabrics
600643,Of yarns of different colours,2819,Other knitted or crocheted fabrics
600644,Printed,2819,Other knitted or crocheted fabrics
600690,Other,2819,Other knitted or crocheted fabrics
610110,Of wool or fine animal hair,28221,"Men's or boys' suits, coats, jackets, trousers, shorts and the like,"
610120,Of cotton,28221,"Men's or boys' suits, coats, jackets, trousers, shorts and the like,"
610130,Of man-made fibres,28221,"Men's or boys' suits, coats, jackets, trousers, shorts and the like,"
610190,Of other textile materials,28221,"Men's or boys' suits, coats, jackets, trousers, shorts and the like,"
610210,Of wool or fine animal hair,28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610220,Of cotton,28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610230,Of man-made fibres,28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610290,Of other textile materials,28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610311,Of wool or fine animal hair,28221,"Men's or boys' suits, coats, jackets, trousers, shorts and the like,"
610312,Of synthetic fibres,28221,"Men's or boys' suits, coats, jackets, trousers, shorts and the like,"
610319,Of other textile materials,28221,"Men's or boys' suits, coats, jackets, trousers, shorts and the like,"
610321,Of wool or fine animal hair,28221,"Men's or boys' suits, coats, jackets, trousers, shorts and the like,"
610322,Of cotton,28221,"Men's or boys' suits, coats, jackets, trousers, shorts and the like,"
610323,Of synthetic fibres,28221,"Men's or boys' suits, coats, jackets, trousers, shorts and the like,"
610329,Of other textile materials,28221,"Men's or boys' suits, coats, jackets, trousers, shorts and the like,"
610331,Of wool or fine animal hair,28221,"Men's or boys' suits, coats, jackets, trousers, shorts and the like,"
610332,Of cotton,28221,"Men's or boys' suits, coats, jackets, trousers, shorts and the like,"
610333,Of synthetic fibres,28221,"Men's or boys' suits, coats, jackets, trousers, shorts and the like,"
610339,Of other textile materials,28221,"Men's or boys' suits, coats, jackets, trousers, shorts and the like,"
610341,Of wool or fine animal hair,28221,"Men's or boys' suits, coats, jackets, trousers, shorts and the like,"
610342,Of cotton,28221,"Men's or boys' suits, coats, jackets, trousers, shorts and the like,"
610343,Of synthetic fibres,28221,"Men's or boys' suits, coats, jackets, trousers, shorts and the like,"
610349,Of other textile materials,28221,"Men's or boys' suits, coats, jackets, trousers, shorts and the like,"
610411,Of wool or fine animal hair,28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610412,Of cotton,28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610413,Of synthetic fibres,28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610419,Of other textile materials,28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610421,Of wool or fine animal hair,28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610422,Of cotton,28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610423,Of synthetic fibres,28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610429,Of other textile materials,28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610431,Of wool or fine animal hair,28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610432,Of cotton,28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610433,Of synthetic fibres,28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610439,Of other textile materials,28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610441,Of wool or fine animal hair,28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610442,Of cotton,28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610443,Of synthetic fibres,28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610444,Of artificial fibres,28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610449,Of other textile materials,28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610451,Of wool or fine animal hair,28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610452,Of cotton,28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610453,Of synthetic fibres,28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610459,Of other textile materials,28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610461,Of wool or fine animal hair,28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610462,Of cotton,28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610463,Of synthetic fibres,28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610469,Of other textile materials,28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610510,Of cotton,28222,"Men's or boys' shirts, underpants, pyjamas, dressing gowns and similar"
610520,Of manmade fibres,28222,"Men's or boys' shirts, underpants, pyjamas, dressing gowns and similar"
610590,Of other textile materials,28222,"Men's or boys' shirts, underpants, pyjamas, dressing gowns and similar"
610610,Of cotton,28224,"Women's or girls' blouses, shirts, petticoats, panties, nightdresses,"
610620,Of manmade fibres,28224,"Women's or girls' blouses, shirts, petticoats, panties, nightdresses,"
610690,Of other textile materials,28224,"Women's or girls' blouses, shirts, petticoats, panties, nightdresses,"
610711,Of cotton,28222,"Men's or boys' shirts, underpants, pyjamas, dressing gowns and similar"
610712,Of manmade fibres,28222,"Men's or boys' shirts, underpants, pyjamas, dressing gowns and similar"
610719,Of other textile materials,28222,"Men's or boys' shirts, underpants, pyjamas, dressing gowns and similar"
610721,Of cotton,28222,"Men's or boys' shirts, underpants, pyjamas, dressing gowns and similar"
610722,Of manmade fibres,28222,"Men's or boys' shirts, underpants, pyjamas, dressing gowns and similar"
610729,Of other textile materials,28222,"Men's or boys' shirts, underpants, pyjamas, dressing gowns and similar"
610791,Of cotton,28222,"Men's or boys' shirts, underpants, pyjamas, dressing gowns and similar"
